ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
4000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.6149999999999999e+01
0.0000000000000000e+00 3.6149999999999999e+01
0.0000000000000000e+00 3.6149999999999999e+01
ITEM: ATOMS id type x y z fx fy fz 
137 1 14.46 10.845 8.11574e-16 -2.98372e-16 -4.25094e-15 6.87124e-15 
139 1 16.2675 10.845 1.8075 5.32907e-15 -5.55112e-15 2.25514e-15 
138 1 16.2675 12.6525 7.97033e-16 4.05578e-15 4.51028e-16 6.9042e-15 
140 1 14.46 12.6525 1.8075 -1.65666e-16 3.01408e-16 1.043e-15 
161 1 7.798e-16 14.46 7.63105e-16 7.21645e-15 -3.01842e-16 6.77236e-15 
163 1 1.8075 14.46 1.8075 1.47105e-15 -1.17528e-16 1.18308e-15 
162 1 1.8075 16.2675 7.56778e-16 1.85962e-15 4.4886e-15 7.02563e-15 
164 1 7.71183e-16 16.2675 1.8075 5.45397e-15 5.95357e-15 2.31065e-15 
165 1 3.615 14.46 7.66875e-16 -1.7087e-16 -1.17094e-17 7.07767e-15 
167 1 5.4225 14.46 1.8075 3.40006e-16 1.51788e-17 1.16573e-15 
166 1 5.4225 16.2675 7.64721e-16 2.75821e-16 5.24103e-15 7.18869e-15 
168 1 3.615 16.2675 1.8075 -1.02349e-16 6.04031e-15 1.7486e-15 
169 1 7.23 14.46 7.66875e-16 -2.23953e-15 -6.59195e-17 6.88338e-15 
171 1 9.0375 14.46 1.8075 4.82253e-15 -1.54824e-16 1.66533e-15 
170 1 9.0375 16.2675 7.99187e-16 4.73406e-15 4.60266e-15 7.10543e-15 
172 1 7.23 16.2675 1.8075 -2.85709e-15 5.40323e-15 1.66533e-15 
173 1 10.845 14.46 8.09958e-16 -4.2041e-15 -2.498e-16 6.99441e-15 
175 1 12.6525 14.46 1.8075 2.96638e-16 -1.48753e-16 9.99201e-16 
174 1 12.6525 16.2675 8.01341e-16 4.21538e-16 4.00678e-15 6.91114e-15 
176 1 10.845 16.2675 1.8075 -5.61183e-15 5.372e-15 2.16493e-15 
177 1 14.46 14.46 8.16017e-16 -3.53884e-16 -2.7929e-16 6.89379e-15 
179 1 16.2675 14.46 1.8075 4.73926e-15 -2.08167e-16 1.41553e-15 
178 1 16.2675 16.2675 8.08342e-16 4.57273e-15 4.65253e-15 7.09155e-15 
180 1 14.46 16.2675 1.8075 -2.5327e-16 4.81733e-15 1.5413e-15 
2001 1 8.25037e-16 18.075 8.13728e-16 6.09235e-15 9.57567e-16 7.11237e-15 
2003 1 1.8075 18.075 1.8075 2.73392e-15 -3.83374e-16 2.30198e-15 
2005 1 3.615 18.075 8.16421e-16 -7.80626e-17 -2.41127e-16 7.21645e-15 
2007 1 5.4225 18.075 1.8075 1.5439e-16 -2.15106e-16 2.27596e-15 
2009 1 7.23 18.075 8.12112e-16 -3.51802e-15 -3.16153e-16 7.27196e-15 
2011 1 9.0375 18.075 1.8075 6.03337e-15 -3.97252e-16 2.88658e-15 
2013 1 10.845 18.075 8.55195e-16 -5.29611e-15 -3.57353e-16 7.13318e-15 
2015 1 12.6525 18.075 1.8075 2.81025e-16 -2.96638e-16 2.30371e-15 
2017 1 14.46 18.075 8.58157e-16 -3.26128e-16 -2.86229e-16 7.10716e-15 
2019 1 16.2675 18.075 1.8075 5.84949e-15 -1.94289e-16 2.91434e-15 
2002 1 1.8075 19.8825 8.19113e-16 2.30371e-15 3.4521e-16 7.21298e-15 
2004 1 8.25037e-16 19.8825 1.8075 6.63358e-15 2.67147e-16 2.94903e-15 
2041 1 7.75492e-16 21.69 7.76569e-16 6.71685e-15 -1.02696e-14 6.98053e-15 
2043 1 1.8075 21.69 1.8075 1.9984e-15 -1.22333e-14 1.66794e-15 
2006 1 5.4225 19.8825 8.20729e-16 2.56739e-16 2.43729e-16 7.32747e-15 
2008 1 3.615 19.8825 1.8075 -5.68122e-17 3.56919e-16 2.33147e-15 
2045 1 3.615 21.69 7.69029e-16 -1.45717e-16 -1.20641e-14 7.10543e-15 
2047 1 5.4225 21.69 1.8075 1.63064e-16 -1.27363e-14 1.91513e-15 
2010 1 9.0375 19.8825 8.55195e-16 5.33427e-15 3.48679e-16 7.13318e-15 
2012 1 7.23 19.8825 1.8075 -3.53537e-15 2.89265e-16 2.47025e-15 
2049 1 7.23 21.69 7.58259e-16 -2.94036e-15 -1.14284e-14 7.24421e-15 
2051 1 9.0375 21.69 1.8075 5.3655e-15 -1.21899e-14 2.47025e-15 
2014 1 12.6525 19.8825 8.57349e-16 4.04191e-16 3.48679e-16 7.16094e-15 
2016 1 10.845 19.8825 1.8075 -6.07847e-15 2.61943e-16 2.96985e-15 
2053 1 10.845 21.69 8.09958e-16 -4.68549e-15 -1.13893e-14 7.10543e-15 
2055 1 12.6525 21.69 1.8075 3.4521e-16 -1.15411e-14 1.7486e-15 
2018 1 16.2675 19.8825 8.52502e-16 5.13478e-15 2.91434e-16 7.13318e-15 
2020 1 14.46 19.8825 1.8075 -1.21431e-16 3.13118e-16 2.36963e-15 
2057 1 14.46 21.69 8.14536e-16 -3.53884e-16 -1.09266e-14 7.19563e-15 
2059 1 16.2675 21.69 1.8075 5.2354e-15 -1.22818e-14 2.34535e-15 
2042 1 1.8075 23.4975 7.71453e-16 1.88738e-15 1.15103e-14 7.10196e-15 
2044 1 7.66875e-16 23.4975 1.8075 6.60583e-15 1.16018e-14 2.30371e-15 
2081 1 8.20729e-16 25.305 8.2019e-16 6.10623e-15 6.245e-16 7.14012e-15 
2083 1 1.8075 25.305 1.8075 2.65066e-15 -5.21284e-16 2.33147e-15 
2046 1 5.4225 23.4975 7.69029e-16 2.15106e-16 1.2202e-14 7.18869e-15 
2048 1 3.615 23.4975 1.8075 -3.1225e-17 1.27897e-14 1.80411e-15 
2085 1 3.615 25.305 8.29345e-16 -1.23165e-16 -4.77049e-16 7.38298e-15 
2087 1 5.4225 25.305 1.8075 1.40513e-16 -4.33681e-16 2.33147e-15 
2050 1 9.0375 23.4975 8.01341e-16 4.77222e-15 1.16122e-14 7.16094e-15 
2052 1 7.23 23.4975 1.8075 -3.01668e-15 1.21951e-14 1.72085e-15 
2089 1 7.23 25.305 8.18575e-16 -3.43649e-15 -4.93095e-16 7.46625e-15 
2091 1 9.0375 25.305 1.8075 6.08714e-15 -4.7358e-16 2.88658e-15 
2054 1 12.6525 23.4975 8.01341e-16 3.92048e-16 1.09314e-14 7.13318e-15 
2056 1 10.845 23.4975 1.8075 -5.39629e-15 1.22853e-14 2.30371e-15 
2093 1 10.845 25.305 8.63812e-16 -5.33427e-15 -5.06539e-16 7.18869e-15 
2095 1 12.6525 25.305 1.8075 1.97758e-16 -4.80518e-16 2.33147e-15 
2058 1 16.2675 23.4975 8.06727e-16 4.55191e-15 1.15602e-14 7.23033e-15 
2060 1 14.46 23.4975 1.8075 -2.44596e-16 1.15533e-14 1.70523e-15 
2097 1 14.46 25.305 8.56541e-16 -3.19189e-16 -4.88325e-16 7.24767e-15 
2099 1 16.2675 25.305 1.8075 5.96398e-15 -4.19803e-16 2.83801e-15 
2082 1 1.8075 27.1125 8.21267e-16 2.30371e-15 2.50668e-16 7.26849e-15 
2084 1 8.25037e-16 27.1125 1.8075 6.68909e-15 2.67147e-16 2.86576e-15 
2121 1 7.73338e-16 28.92 7.68491e-16 6.77236e-15 -9.8116e-15 7.00828e-15 
2123 1 1.8075 28.92 1.8075 2.02616e-15 -1.16834e-14 1.77896e-15 
2086 1 5.4225 27.1125 8.25037e-16 2.56739e-16 2.15106e-16 7.38298e-15 
2088 1 3.615 27.1125 1.8075 -2.90566e-17 3.20056e-16 2.30371e-15 
2125 1 3.615 28.92 7.71183e-16 -9.36751e-17 -1.16166e-14 7.16094e-15 
2127 1 5.4225 28.92 1.8075 1.31839e-16 -1.22662e-14 1.9984e-15 
2090 1 9.0375 27.1125 8.53041e-16 5.33774e-15 3.00107e-16 7.13318e-15 
2092 1 7.23 27.1125 1.8075 -3.53363e-15 2.25514e-16 2.38698e-15 
2129 1 7.23 28.92 7.66875e-16 -2.88485e-15 -1.09556e-14 7.32747e-15 
2131 1 9.0375 28.92 1.8075 5.39152e-15 -1.15238e-14 2.47025e-15 
2094 1 12.6525 27.1125 8.59503e-16 3.747e-16 4.52763e-16 7.18869e-15 
2096 1 10.845 27.1125 1.8075 -6.07847e-15 2.25514e-16 2.96985e-15 
2133 1 10.845 28.92 8.14266e-16 -4.69243e-15 -1.08047e-14 7.27196e-15 
2135 1 12.6525 28.92 1.8075 3.27863e-16 -1.08785e-14 1.66533e-15 
2098 1 16.2675 27.1125 8.50887e-16 5.19029e-15 3.88578e-16 7.19563e-15 
2100 1 14.46 27.1125 1.8075 -1.52656e-16 3.72966e-16 2.36963e-15 
2137 1 14.46 28.92 8.23421e-16 -3.60822e-16 -1.02804e-14 7.11237e-15 
2139 1 16.2675 28.92 1.8075 5.2458e-15 -1.16365e-14 2.20657e-15 
2122 1 1.8075 30.7275 7.11137e-16 1.22125e-15 -4.32814e-16 7.09849e-15 
2124 1 7.06559e-16 30.7275 1.8075 6.63358e-15 -4.02456e-16 1.70697e-15 
2161 1 7.58259e-16 32.535 7.71722e-16 6.70297e-15 2.64233e-14 7.71605e-15 
2163 1 1.8075 32.535 1.8075 1.42941e-15 2.65179e-14 1.20477e-15 
2126 1 5.4225 30.7275 7.04405e-16 2.44596e-16 -3.2873e-16 7.02216e-15 
2128 1 3.615 30.7275 1.8075 -1.01048e-16 -4.49293e-16 1.249e-15 
2165 1 3.615 32.535 7.70645e-16 -1.40513e-16 2.59098e-14 7.71952e-15 
2167 1 5.4225 32.535 1.8075 2.84495e-16 2.65131e-14 1.12367e-15 
2130 1 9.0375 30.7275 7.58259e-16 4.24487e-15 -4.10262e-16 7.04992e-15 
2132 1 7.23 30.7275 1.8075 -2.29851e-15 -4.15033e-16 1.249e-15 
2169 1 7.23 32.535 7.64183e-16 -2.17708e-15 2.58821e-14 7.75074e-15 
2171 1 9.0375 32.535 1.8075 5.4852e-15 2.71966e-14 1.81756e-15 
2134 1 12.6525 30.7275 7.56104e-16 5.37764e-16 -4.4062e-16 7.07767e-15 
2136 1 10.845 30.7275 1.8075 -4.74967e-15 -2.6151e-16 1.58207e-15 
2173 1 10.845 32.535 8.16959e-16 -4.70804e-15 2.65413e-14 7.98667e-15 
2175 1 12.6525 32.535 1.8075 2.65413e-16 2.6566e-14 1.12497e-15 
2138 1 16.2675 30.7275 7.63644e-16 3.76088e-15 -4.30211e-16 7.25808e-15 
2140 1 14.46 30.7275 1.8075 -3.13985e-16 -2.43729e-16 9.88792e-16 
2177 1 14.46 32.535 8.21267e-16 -3.60822e-16 2.59077e-14 7.80973e-15 
2179 1 16.2675 32.535 1.8075 5.27356e-15 2.71519e-14 1.63758e-15 
